Car,MPG,Horsepower,Origin
Car_4802,27.283207636539725,139.2859311367043,Europe
Car_4803,25.14364346235652,154.42797526753046,Europe
Car_4804,36.95726331426047,154.51903020955328,Japan
Car_4805,18.57515626849023,180.3224979870918,USA
Car_4806,22.06791360755721,178.8624879822389,Japan
Car_4807,29.836671823390837,165.6170034063325,Japan
Car_4808,25.712931460477872,120.02561465402134,USA
Car_4809,28.789615170056194,121.15754036454592,USA
Car_4810,25.84878214768436,123.36325589146244,Japan
Car_4811,31.870282755799906,157.06560867619984,Japan
Car_4812,19.96244572183377,89.21036835731576,Japan
Car_4813,31.712299447033548,149.81174782606135,Japan
Car_4814,30.854982466021333,192.2592814936241,USA
Car_4815,18.948554428848094,170.0047810404192,Europe
Car_4816,28.153327049438364,139.47817167162648,USA
Car_4817,24.784800338817053,129.0523375875066,Europe
Car_4818,21.96708990440468,174.17145854330047,USA
Car_4819,15.556904051411404,159.1816609815682,Japan
Car_4820,19.945931644413417,142.60702642251778,Europe
Car_4821,28.540560700922946,132.32907363281578,USA
Car_4822,29.069206346302785,,USA
Car_4823,23.946447597119143,140.90889708039035,USA
Car_4824,,173.53138709750144,Japan
Car_4825,29.726300389470687,187.2350728793615,USA
Car_4826,25.773199793131734,108.9825051647185,USA
Car_4827,21.38833188074898,113.2254128241348,Japan
Car_4828,27.205270564078223,190.44168562946197,Europe
Car_4829,27.43492353829432,154.97456827991866,Europe
Car_4830,,116.05048089633476,Japan
Car_4831,29.3270163500112,179.49754819981928,Europe
Car_4832,18.18917714039389,160.250552996665,USA
Car_4833,22.45035377317129,216.0973728577468,USA
Car_4834,15.506893271560902,142.94094968203376,Europe
Car_4835,28.73498019177673,183.2611199120614,Europe
Car_4836,23.93844276009792,106.5349668260172,Europe
Car_4837,27.154070353487075,191.8808265049072,Japan
Car_4838,,178.32480174633463,Europe
Car_4839,32.00490424846525,,Japan
Car_4840,19.028304176903625,183.3174095252621,Europe
Car_4841,28.87281652191229,147.02855442372967,Japan
Car_4842,25.589750854462707,114.86620307889424,Japan
Car_4843,,131.93841298907887,USA
Car_4844,23.64919946693913,97.16548838405642,Europe
Car_4845,21.80968495341935,122.3730290644887,USA
Car_4846,31.47598088450384,162.77584047625297,USA
Car_4847,25.06306417176121,148.5674136352444,Japan
Car_4848,,143.29229579603336,Japan
Car_4849,23.0801989898258,126.20691252157506,Japan
Car_4850,25.641695136014693,96.82802967425144,Japan
Car_4851,,,USA
Car_4852,21.976901397413965,161.3748057740593,Japan
Car_4853,22.311117220977263,120.25309319859852,USA
Car_4854,25.117160635737022,133.9967918950884,USA
Car_4855,29.36712409973663,,Europe
Car_4856,18.15622732201985,184.78493860720903,Europe
Car_4857,27.52677315495873,105.46726314813148,Japan
Car_4858,22.67968734935672,147.4609083830773,USA
Car_4859,23.377837091257568,193.6486704711676,USA
Car_4860,35.007878725648744,143.50737008077442,USA
Car_4861,24.01765387724237,141.93170434778511,Europe
Car_4862,28.7734687515429,182.7821288022923,USA
Car_4863,28.59456918601674,179.61207732825648,USA
Car_4864,19.099880429507465,178.059100361418,USA
Car_4865,,142.14045752477608,Europe
Car_4866,,169.8866404882514,Japan
Car_4867,19.582269037757406,194.8423654186566,Japan
Car_4868,16.679085227144864,148.50378904594268,Japan
Car_4869,30.13081107422099,137.89771136058988,Europe
Car_4870,19.902866331122038,186.90217917268905,Europe
Car_4871,21.13741262157803,211.3631940869137,Japan
Car_4872,34.87186577544648,213.45014650697465,Japan
Car_4873,16.701323193092144,138.7646550067515,Europe
Car_4874,18.71856979296537,141.77879251509324,Japan
Car_4875,22.7015092876304,119.12513000590351,USA
Car_4876,,153.54156973244395,Europe
Car_4877,20.53127358941173,117.7764320562745,Japan
Car_4878,19.206724513385417,134.2009967487752,Japan
Car_4879,32.54997162215965,171.0338939448717,Europe
Car_4880,26.314930620523576,161.6993223041819,Europe
Car_4881,27.92584372104594,95.6783608449892,USA
Car_4882,24.31387411720732,197.1087689482316,Europe
Car_4883,26.447274744295683,117.3901173854479,Europe
Car_4884,29.664508305547955,121.17198228362987,USA
Car_4885,20.018504927273327,112.83233544706653,Japan
Car_4886,26.32417998258991,130.16149984307972,Europe
Car_4887,28.48021156703945,123.09580864002515,Japan
Car_4888,32.7239867319213,123.82699676433292,USA
Car_4889,34.739454899008805,76.07183844805665,Europe
Car_4890,25.34929898490881,153.8978217616144,USA
Car_4891,30.693194748435676,156.9619550344668,Japan
Car_4892,11.649160333142266,217.33220213676628,USA
Car_4893,32.76141454688357,164.5902299299668,Europe
Car_4894,21.370581691395984,135.10232940845563,Europe
Car_4895,23.794512755060545,113.97855064579736,Japan
Car_4896,,147.11170620602215,Japan
Car_4897,24.23278816342243,163.46168668177677,Japan
Car_4898,25.982266897840677,134.89954142042865,Japan
Car_4899,32.93846484113072,151.83048079045716,Europe
Car_4900,23.078899773270145,206.9206228217646,Europe
Car_4901,19.565380917497237,138.47669618882512,Europe
Car_4902,34.067319286492754,93.39673335622533,USA
Car_4903,27.63382108502339,176.20460362174305,USA
Car_4904,34.61119487656732,159.42964337445162,Japan
Car_4905,29.31814955289452,98.7302396622626,Japan
Car_4906,18.382028039932816,162.82931031828883,Japan
Car_4907,,120.0640935258676,Europe
Car_4908,20.08025967058723,163.2396720709322,USA
Car_4909,25.03715901219833,207.21790527612876,Japan
Car_4910,24.62142798196121,,Japan
Car_4911,16.911680976834717,182.4981359710946,Europe
Car_4912,20.935947552191067,113.14538046442868,USA
Car_4913,36.025936500795495,104.41742560986958,Japan
Car_4914,26.191887024205823,210.52111417187007,Japan
Car_4915,24.12201932668524,159.23445040669012,Japan
Car_4916,34.06445109970463,169.10009823484012,Japan
Car_4917,23.01882344965416,184.5606690853613,USA
Car_4918,24.5428981901544,134.16555570606127,USA
Car_4919,29.95401428061425,174.75349079288003,Japan
Car_4920,22.99632100691825,170.2063248692645,Europe
Car_4921,21.267396303237494,111.15585537652908,Japan
Car_4922,13.731217923196413,195.3895593423806,Europe
Car_4923,20.317508433086196,189.205815479386,Japan
Car_4924,20.269861270051933,,Japan
Car_4925,25.79283347734305,156.00859324385385,Europe
Car_4926,21.94770867136112,,Japan
Car_4927,35.79009505428598,192.5492240977781,USA
Car_4928,19.71185534882597,107.68163981644167,Europe
Car_4929,32.003233434287026,258.0724507263159,USA
Car_4930,26.098764775637747,144.76547491884378,Europe
Car_4931,29.033870178561944,,USA
Car_4932,28.73009797367935,,Japan
Car_4933,13.908822348437916,144.12001970489567,Japan
Car_4934,24.942236605117213,146.55174343214165,Europe
Car_4935,23.68885931383084,134.91507318544117,USA
Car_4936,19.33510952654366,123.43603121606648,Japan
Car_4937,27.29813018607934,158.15577443378163,USA
Car_4938,33.58270157938736,145.94199959475137,USA
Car_4939,11.63498178057967,134.71877405023514,Europe
Car_4940,22.3276516207914,136.47108155898894,Japan
Car_4941,,167.2870036167943,Europe
Car_4942,25.358889131188462,,Europe
Car_4943,,142.5910569482331,Japan
Car_4944,21.97161393621411,176.9600217536732,USA
Car_4945,28.44753414164529,157.416764102079,Europe
Car_4946,,118.51322200924172,Japan
Car_4947,38.30659325878918,149.2838679375909,USA
Car_4948,21.30185475765706,,USA
Car_4949,15.895622240909654,179.67816573708728,USA
Car_4950,27.7959821703917,127.338639997653,Europe
Car_4951,33.052423676616016,133.24410831896597,Europe
Car_4952,29.06844983520364,129.1452003383941,Japan
Car_4953,33.03173519765156,130.63439401824635,USA
Car_4954,23.872566646989405,162.15014147091344,USA
Car_4955,21.95212780113436,167.83467389650946,Japan
Car_4956,25.57717953700656,181.5271047864925,USA
Car_4957,23.34723406316556,147.26475272772694,USA
Car_4958,28.31547010670172,107.84031135661576,Japan
Car_4959,29.84883889001745,170.0841049337239,Japan
Car_4960,30.24041832285943,154.7743103522275,Europe
Car_4961,27.552963354021948,151.7990843794801,Europe
Car_4962,26.229111633376498,111.49789535066331,Europe
Car_4963,28.97213344625424,144.12492409183977,Japan
Car_4964,15.185040461736394,114.19035641622844,Europe
Car_4965,,164.45894965337277,USA
Car_4966,25.262390285852256,137.1031791388848,Europe
Car_4967,26.06540197985777,134.41396810906326,Europe
Car_4968,24.561882268728844,103.88533550732905,Europe
Car_4969,27.15927746730808,180.81287609052129,Japan
Car_4970,22.126985392329924,142.24306106311934,USA
Car_4971,30.64761714726815,152.60942311013272,Japan
Car_4972,27.36824888706737,127.93529727922336,USA
Car_4973,25.753429289419305,100.48274820100038,Europe
Car_4974,21.5124171468194,134.05123235468238,Europe
Car_4975,,138.8537598668186,USA
Car_4976,,158.78280062744528,Japan
Car_4977,21.222583032315416,139.34902767332605,Japan
Car_4978,24.716692287933807,128.44953420908163,Europe
Car_4979,28.1454130962062,,USA
Car_4980,27.75786769409913,151.45360486268245,USA
Car_4981,27.435044839040778,126.10319418687398,USA
Car_4982,25.462656958705384,189.6241960129709,USA
Car_4983,30.129097666509484,154.5043998401431,Europe
Car_4984,31.18898251905805,166.86308520098973,Japan
Car_4985,28.686613078377704,142.53634001132485,Europe
Car_4986,22.062743625721463,156.03840869303735,USA
Car_4987,,123.2785405268924,Japan
Car_4988,22.28030116514203,114.65343522991182,Europe
Car_4989,34.768283739883614,150.4539323204567,USA
Car_4990,26.40847956913677,167.1117496560323,Europe
Car_4991,35.632209137631925,91.62564689815268,USA
Car_4992,24.399008282062816,135.02689527587876,Europe
Car_4993,,205.26366323665172,Europe
Car_4994,24.629717316779637,164.37682655009866,Europe
Car_4995,,196.12938101071492,USA
Car_4996,21.13174544066138,130.97865144634247,Japan
Car_4997,19.255758659166617,136.2628270501668,Japan
Car_4998,27.506683135904314,179.00199961033522,USA
Car_4999,30.274503587986818,168.70561066134977,Japan
Car_5000,37.22490650333201,147.16846271820944,Japan
Car_5001,,112.12452572194483,Europe
Car_5002,23.236722565679624,184.7055588668073,Europe
Car_5003,21.143853527744916,225.30684442583131,USA
Car_5004,30.62863714686784,102.8440143510974,USA
Car_5005,29.074937273981323,192.1085744924832,Europe
Car_5006,20.615327090627368,135.95096572027887,USA
Car_5007,20.489009565135284,139.9959404688555,USA
Car_5008,29.762573792979488,158.08918462615003,Japan
Car_5009,26.91598075604204,113.83430162580008,USA
Car_5010,28.79194356505572,148.88584665166846,USA
Car_5011,,101.6623911659349,Europe
Car_5012,15.611375680448967,164.28247469334613,USA
Car_5013,20.62517491659915,217.01166113889508,Europe
Car_5014,28.438833650056136,130.81405532509012,USA
Car_5015,35.555289893174454,144.93769985124865,Japan
Car_5016,22.85268005236196,146.41565471781755,Europe
Car_5017,36.37927940938432,179.59405781973007,USA
Car_5018,29.14909883745844,162.16717107155404,USA
Car_5019,18.03483849145587,177.61038031055784,Japan
Car_5020,26.07016918905516,134.81293994392882,USA
Car_5021,29.319871392059305,163.00707014459388,Japan
Car_5022,12.872585507236566,,Europe
Car_5023,28.22225578956691,170.0238771596709,Europe
Car_5024,30.86360589911556,113.46621873614212,USA
Car_5025,26.99434062065572,140.17218355500222,Europe
Car_5026,24.69139394659288,172.35753325932615,Japan
Car_5027,24.135367084992964,103.91730502140275,Japan
Car_5028,23.84338836154089,182.6829839466608,USA
Car_5029,19.120100981164452,146.2708556613383,Japan
Car_5030,21.562380840475164,,Japan
Car_5031,22.9170297717392,122.9146752289264,Japan
Car_5032,25.567471731128716,95.61636826959152,USA
Car_5033,22.215926211714667,149.13159853985886,Europe
Car_5034,20.65435378751035,167.61228203541725,Japan
Car_5035,28.798854295629223,170.12810816430664,Europe
Car_5036,26.85306985973928,115.93535592218292,Europe
Car_5037,22.303852316052165,101.26100789640267,USA
Car_5038,27.531392357437937,140.63028078295306,USA
Car_5039,22.734210531570326,165.49331971426773,Europe
Car_5040,25.3153251474406,163.97360346318962,USA
Car_5041,29.87522027361433,197.16379009416437,Europe
Car_5042,21.981294534168683,,Japan
Car_5043,19.137941960831284,94.65310685325932,Europe
Car_5044,24.27432708489329,185.89999314852707,Europe
Car_5045,18.18267491907269,155.8558594233226,Japan
Car_5046,23.612757453245123,158.46563731502732,USA
Car_5047,23.59681260343272,173.0127117631975,Europe
Car_5048,12.681579380472186,187.90930771105985,USA
Car_5049,27.65317581872255,149.30940047549393,Japan
Car_5050,24.0865511665934,185.2965489998421,Europe
Car_5051,30.90948226385968,166.56408792425356,Europe
Car_5052,26.077659898970413,130.33252826076003,Europe
Car_5053,28.678042851577743,143.00284583494465,Europe
Car_5054,,168.50232070195517,USA
Car_5055,24.341414586146268,128.73525707268314,USA
Car_5056,24.99588405568049,176.59377306409357,Japan
Car_5057,,154.7455050254162,USA
Car_5058,31.197688726171208,,Europe
Car_5059,24.271513001392226,,Japan
Car_5060,19.97134724826009,160.69700632728595,Europe
Car_5061,28.698612432437137,,Europe
Car_5062,14.10109404017874,147.52234610675632,Japan
Car_5063,22.85362888563411,145.96029120657775,Europe
Car_5064,29.541555206059204,159.3689809261082,Europe
Car_5065,22.811390740170477,,Japan
Car_5066,21.41039024525709,131.64671218997492,USA
Car_5067,22.91922601443525,129.37628583987112,Japan
Car_5068,14.95035367765713,188.55119685594087,Japan
Car_5069,28.577392158915167,133.0155918042434,Japan
Car_5070,24.385569790115436,,USA
Car_5071,23.63837695002619,132.24607605552404,Japan
Car_5072,23.656656917954795,99.61546624930622,USA
Car_5073,25.07039899232292,155.94675579875886,Europe
Car_5074,28.26718685336033,183.45503682078152,Japan
Car_5075,24.73968229400376,148.13835444621827,Europe
Car_5076,18.191817259100937,105.55024310231316,Europe
Car_5077,27.877580607720336,153.27211749151246,USA
Car_5078,27.49284845502113,127.32145834063824,Europe
Car_5079,26.0276349910823,71.41484750262715,Europe
Car_5080,30.376206534806595,147.57348834829378,Japan
Car_5081,25.151893382064795,165.530525816641,Europe
Car_5082,30.55688044494628,185.33116434395748,Japan
Car_5083,,,Europe
Car_5084,27.91156442762241,169.5280703215953,USA
Car_5085,21.260331890610317,178.0070222581678,Europe
Car_5086,24.346071407487795,111.463036497658,USA
Car_5087,31.19428017029187,198.6547740463876,Japan
Car_5088,17.511860669652464,188.02080544714653,Japan
Car_5089,23.04023165910696,,Europe
Car_5090,23.28517581776628,170.44980375863528,Europe
Car_5091,20.67394699823133,167.4320455034583,Japan
Car_5092,29.36439474959393,194.10640531651185,Japan
Car_5093,26.884075355203883,145.4667668352035,Japan
Car_5094,21.44470821699754,127.61302086899966,USA
Car_5095,28.0275646011792,135.3000489101597,Europe
Car_5096,24.20791882665891,176.90387950091602,Japan
Car_5097,20.549027133888288,92.40388769572996,Japan
Car_5098,21.435407948785663,60.08779682269491,Europe
Car_5099,27.1802553738797,176.82747020903935,Europe
Car_5100,29.695049392609192,158.24416392465898,USA
Car_5101,22.56615883522607,150.55390008909532,Japan
Car_5102,27.72220666834506,110.83360116034632,Europe
Car_5103,32.90877078788741,98.70330706214136,USA
Car_5104,18.705647218148734,130.9641274950544,Japan
Car_5105,,160.85085298109044,USA
Car_5106,29.15327845647704,132.42732861698386,Europe
Car_5107,24.524250917005848,177.00300600726067,USA
Car_5108,,,Japan
Car_5109,35.99418519130642,134.4196478052125,Europe
Car_5110,26.716776741931515,171.09603164053107,Japan
Car_5111,23.832051338610004,138.692549505463,USA
Car_5112,29.884914038309784,140.1795011903221,USA
Car_5113,29.210344301889503,130.69534639053563,USA
Car_5114,12.405845225409076,125.13177777591456,Europe
Car_5115,24.986322219544437,160.6253206168863,USA
Car_5116,23.02700266630443,164.51118883933876,Europe
Car_5117,26.983528457569584,156.81445312653847,USA
Car_5118,24.031708598531047,131.51449183339676,USA
Car_5119,24.574119538644997,143.95524300259882,Europe
Car_5120,20.683936202694596,197.8780435026353,Europe
Car_5121,28.67264609212244,107.36749868701298,Europe
Car_5122,33.27521110734366,206.5767384128592,Japan
Car_5123,20.761640253924824,152.9915953835264,USA
Car_5124,18.01472488426513,144.5962083007049,Japan
Car_5125,25.10001609913732,178.6013501640503,USA
Car_5126,24.85672169482368,87.98201792824896,USA
Car_5127,30.8546639306018,191.4095872373925,USA
Car_5128,18.85402523810734,205.73177486845145,USA
Car_5129,22.31022412487951,182.639186023773,Japan
Car_5130,14.261483803665737,86.9314389326785,USA
Car_5131,31.874918181059115,172.92503393401446,Japan
Car_5132,26.25272314161682,199.3799567405605,Europe
Car_5133,22.682835430096016,196.28246363207268,Japan
Car_5134,18.38864260704412,107.75732258320818,USA
Car_5135,18.847619709113744,180.49070494809015,Japan
Car_5136,,203.8671120833744,Japan
Car_5137,19.46287477199645,150.88397155938057,Europe
Car_5138,25.520027115742845,106.41896331630838,Europe
Car_5139,35.214724305675155,174.85957778174802,Europe
Car_5140,23.262061885275894,181.6157390595525,USA
Car_5141,20.192777780128104,145.82375507022292,Japan
Car_5142,26.91003602726381,114.27829632408526,Japan
Car_5143,18.871041296091363,179.4561625210849,Europe
Car_5144,33.59992265164702,126.93573403134724,USA
Car_5145,32.01809834264168,161.92040179616612,USA
Car_5146,24.17914190523178,196.7449906503884,USA
Car_5147,20.5135340928789,100.23605709143942,Europe
Car_5148,22.8711506361232,177.23291993907762,USA
Car_5149,23.521671939572855,,USA
Car_5150,26.917835658535324,144.58040148046274,USA
Car_5151,30.198161646505586,165.42949303598482,Europe
Car_5152,19.81743684620705,126.85847905757528,Europe
Car_5153,30.054547826713723,114.74942589214072,Japan
Car_5154,28.08842806405649,96.47415683907968,Japan
Car_5155,22.461052545966968,186.95288128257644,Japan
Car_5156,19.56644052161495,138.84983444673108,Europe
Car_5157,25.58116358646284,167.09821237072097,Japan
Car_5158,19.70205758148958,135.44903775355036,USA
Car_5159,30.11840424581303,115.14718489875132,Europe
Car_5160,19.380586139338977,169.5693782981742,Europe
Car_5161,27.73853096581572,159.83887721174466,Japan
Car_5162,24.59691817592459,142.89302538037722,USA
Car_5163,22.196875578123997,159.05688190324406,USA
Car_5164,24.485842468403547,121.1854633126799,Europe
Car_5165,30.39991584817101,181.81799323665933,Europe
Car_5166,19.03871295503105,188.77183915603425,Japan
Car_5167,22.93921722404092,172.77913714010762,USA
Car_5168,21.24128217656406,138.8404272271899,Europe
Car_5169,24.806914332256422,151.7804038405023,USA
Car_5170,21.576595537436727,197.06509344404287,Europe
Car_5171,16.15959378806693,188.4349865283353,Japan
Car_5172,19.724312265338188,209.81607271526173,Europe
Car_5173,33.18877509269056,126.58443440060478,Europe
Car_5174,26.233641056431363,123.89363148038603,Europe
Car_5175,26.061810269040382,154.03110862746328,Japan
Car_5176,23.58693804995681,162.206872718889,Japan
Car_5177,24.741872879454156,145.7313250482131,Japan
Car_5178,22.8509403858431,138.3094671649378,Europe
Car_5179,27.63464265520533,188.02185548487387,Europe
Car_5180,,147.2780372835858,USA
Car_5181,19.143658949206923,113.54365746245028,Japan
Car_5182,26.268622515520963,117.00932739193424,Japan
Car_5183,12.706290383642248,157.41192975400506,Europe
Car_5184,27.069295998388927,240.0795745473506,Japan
Car_5185,17.953215715817393,120.72168768764465,USA
Car_5186,24.51972456914962,140.5537779398082,Japan
Car_5187,19.026861984019057,222.1441432579812,Japan
Car_5188,25.014115997665485,135.47157810484592,Japan
Car_5189,,163.66382523814215,USA
Car_5190,32.514135426247904,206.2773216777369,USA
Car_5191,17.29321172494261,121.45563957288532,Japan
Car_5192,29.87736477835568,140.72219333935317,USA
Car_5193,25.65576352688736,135.4690219909638,Europe
Car_5194,22.74666423587688,104.46313911098426,Japan
Car_5195,28.799282525297297,197.0809783706588,USA
Car_5196,23.820375744573965,132.43786984590403,USA
Car_5197,28.5876525820034,123.71262972534323,USA
Car_5198,20.038651434360027,136.66698335788735,Europe
Car_5199,21.83501483851854,177.86494215462318,USA
Car_5200,29.718000263973,153.38680611023642,Europe
Car_5201,32.42700261785211,126.25001083708908,Europe
Car_5202,24.824840504235752,162.27449534745156,USA
Car_5203,,174.37784093245716,Europe
Car_5204,24.00475358695773,149.28706236291728,USA
Car_5205,25.16213058911215,142.9571721340302,USA
Car_5206,23.83613311653414,180.4762781514666,USA
Car_5207,26.681692808327654,144.62444260459677,Japan
Car_5208,22.61545036201339,198.2457451887007,Europe
Car_5209,29.19435430339013,127.27095383729063,Europe
Car_5210,19.16643363634479,126.57259602717625,USA
Car_5211,31.184243536770705,122.88609659746962,Europe
Car_5212,32.75039411980546,142.8346062993005,USA
Car_5213,20.43470130969846,150.07512184098957,Europe
Car_5214,20.432000871984688,110.23092271281558,Europe
Car_5215,27.05347656888764,152.90271803742556,USA
Car_5216,19.063897951285558,166.96062561857866,USA
Car_5217,22.5369856444884,106.03525335620913,USA
Car_5218,30.512634782280077,134.36485720857343,Europe
Car_5219,28.688033822384813,167.02457185706942,Japan
Car_5220,34.900981708447944,117.3174220237224,Japan
Car_5221,25.85392073800104,140.5206443425961,Europe
Car_5222,21.94580998860907,182.6455070680139,Europe
Car_5223,25.256217558265103,,USA
Car_5224,24.247058302956827,,USA
Car_5225,24.317214453984324,144.9224014251716,USA
Car_5226,24.880981459521337,134.95805938092818,Europe
Car_5227,20.341166455768818,177.32262296314642,USA
Car_5228,26.411088774853216,184.00219197347008,USA
Car_5229,17.956683661207045,115.30692608647055,Europe
Car_5230,21.41586696045943,177.312804478318,Japan
Car_5231,24.405606184300915,131.78861094821335,USA
Car_5232,13.702233436722045,124.21332678143273,Japan
Car_5233,28.844957681724587,145.39067389348716,USA
Car_5234,14.734227450762472,179.74839727687095,USA
Car_5235,28.34793845449089,159.28215974519017,USA
Car_5236,18.53595355035919,158.4699499437245,Europe
Car_5237,,160.57324961999043,Europe
Car_5238,27.595653234747147,164.02974056071082,USA
Car_5239,35.990697597397414,146.57546347420606,USA
Car_5240,25.582259888536747,168.95666296175958,Europe
Car_5241,15.08686835900246,130.20953412074894,Europe
Car_5242,29.76847566317887,169.53022952836585,Japan
Car_5243,23.84040797570491,175.70956043501965,Europe
Car_5244,25.34953327229412,170.97409783700937,USA
Car_5245,27.78931514943807,172.53086495082297,Europe
Car_5246,13.87311021547143,163.94596920690435,Japan
Car_5247,25.03268423867598,185.20328746027843,Japan
Car_5248,22.951530550236523,81.85158648064015,USA
Car_5249,31.109174530027595,175.61237872695486,Europe
Car_5250,28.635568816693716,209.2637258147363,Japan
Car_5251,16.864990386092263,131.34313575123426,Japan
Car_5252,31.31312926174524,127.98810424912487,Japan
Car_5253,27.247625440801052,188.5895703892141,USA
Car_5254,17.26379201273391,122.19781981562151,Japan
Car_5255,25.278765517463864,129.9982706227364,Europe
Car_5256,,155.0984555909339,USA
Car_5257,18.929780637133028,126.03146369540818,Europe
Car_5258,31.887886679227087,176.25073505980677,Europe
Car_5259,17.436856129362372,126.27593633228462,Japan
Car_5260,21.04386411676508,160.8190004312004,USA
Car_5261,20.28564582305154,158.53447388989517,USA
Car_5262,31.88466865794331,199.9166421722541,Europe
Car_5263,22.544919317254017,184.95905598887185,USA
Car_5264,19.18591498669501,134.1141737563904,USA
Car_5265,,112.06522780583263,USA
Car_5266,28.305904952963598,175.13906525932308,USA
Car_5267,28.337680473970657,130.3982749574002,Japan
Car_5268,23.64330417386995,139.92969786288745,Europe
Car_5269,26.27267150518474,,Europe
Car_5270,21.74883456885357,,USA
Car_5271,33.37400838967865,,USA
Car_5272,30.72102579328966,148.94874935091633,Europe
Car_5273,30.414784145203377,149.41490802322602,Europe
Car_5274,28.97057967286773,155.50681859741732,Japan
Car_5275,27.59866652997501,169.84915505158943,USA
Car_5276,18.77818757925106,142.71538884317337,Europe
Car_5277,28.16650618127824,127.75717254340373,Japan
Car_5278,25.5713261503166,94.2136609873366,Japan
Car_5279,,153.0788888810301,USA
Car_5280,29.03709591191214,145.29002878145914,Japan
Car_5281,27.751902350765107,,Japan
Car_5282,16.57887601234922,151.87657386457607,Japan
Car_5283,24.55499731695765,175.67948017844657,Japan
Car_5284,22.21053870048172,183.35664254841535,Japan
Car_5285,26.261829620915368,103.94587744726826,USA
Car_5286,22.92225864278678,139.17416096953997,USA
Car_5287,23.62027111953347,178.83075637195282,USA
Car_5288,27.29516952453352,197.88123103569072,USA
Car_5289,22.83930943215612,125.48209040524748,Europe
Car_5290,,,USA
Car_5291,17.402940545628468,109.49711153296144,USA
Car_5292,20.837992616199703,184.44853689359837,USA
Car_5293,28.280217836014803,141.54731003383975,Japan
Car_5294,18.849039416517627,196.88469796931253,Japan
Car_5295,31.228625388014983,136.07906351234118,Japan
Car_5296,29.87199677650661,140.70327819718983,USA
Car_5297,23.658850323301067,145.99822112388455,Europe
Car_5298,39.99367052751232,103.8884953583132,Europe
Car_5299,31.215517889241468,97.1258198772402,USA
Car_5300,20.253602466471325,165.30462579122135,Europe
Car_5301,28.73087026850024,179.65387042060073,Europe
Car_5302,25.329315331598785,168.2273250852331,USA
Car_5303,21.116439545702946,112.3807315746443,Japan
Car_5304,19.650454284168955,164.40566235216127,Europe
Car_5305,29.974466674441896,120.29388078888888,Japan
Car_5306,22.01027267687933,162.22958124670996,USA
Car_5307,24.49061822481474,183.93897435607312,Japan
Car_5308,20.39487035886736,161.02400560005054,Europe
Car_5309,21.259210313507047,194.05601706725795,Japan
Car_5310,24.36535399964264,145.50037585941766,Japan
Car_5311,26.94091146362076,143.50052036086905,Japan
Car_5312,12.058204182242758,152.0205389334234,USA
Car_5313,25.08459899583375,109.72076748603774,USA
Car_5314,21.26939493707482,137.91146773148648,USA
Car_5315,32.01181326725113,140.54600490779805,USA
Car_5316,39.71376323002718,141.48000170139358,Japan
Car_5317,,158.04873501490238,Europe
Car_5318,16.388857196434028,105.59012640530128,Japan
Car_5319,25.584384849592837,115.63158048418498,Japan
Car_5320,23.97285335253397,183.9620878991541,Japan
Car_5321,34.85675324500645,89.78255327808571,Europe
Car_5322,33.332946716877714,168.49113206618532,Europe
Car_5323,29.326874852982822,138.7932095760695,Europe
Car_5324,22.066529593936707,154.80367444990355,Japan
Car_5325,28.38883283090402,196.74296356001815,USA
Car_5326,26.32503179534152,146.0645164240403,USA
Car_5327,26.206616016496955,168.76164016517308,Japan
Car_5328,17.208850757160647,151.75700903045745,USA
Car_5329,30.30897669226823,146.71871490740085,USA
Car_5330,25.53904164155617,143.00474106478913,Japan
Car_5331,24.495793262277125,171.0317504551868,Japan
Car_5332,21.999217524955863,128.05194401635978,USA
Car_5333,21.031917501733112,,Japan
Car_5334,26.58629290639491,152.23424920293263,USA
Car_5335,16.25418599070959,155.78352010765485,Europe
Car_5336,28.94749379825021,,Europe
Car_5337,19.729472815021573,149.68537714168008,Japan
Car_5338,14.70659656897354,113.19369236356468,USA
Car_5339,34.109476579630105,168.8052932234346,Europe
Car_5340,20.709564753272108,95.889454323101,Japan
Car_5341,21.38920419239152,207.75227489589267,Europe
Car_5342,30.67269165504037,139.8540475009252,Europe
Car_5343,34.272154502583206,124.05114154538064,Japan
Car_5344,17.33499210698285,141.5108261889542,Europe
Car_5345,20.21915969874665,166.68812575901674,Japan
Car_5346,20.586605889197017,176.71410267704812,Japan
Car_5347,,141.7706606992549,Europe
Car_5348,33.19566063964767,106.83928755563429,Europe
Car_5349,19.598737192109606,113.63108599133456,USA
Car_5350,32.0737266898411,158.59163096222235,Europe
Car_5351,21.45482944235649,179.61981388531356,USA
Car_5352,26.68061451472786,183.52425754752355,Japan
Car_5353,18.64273150286091,155.04277726232343,Europe
Car_5354,24.39034793209001,179.0189869854427,Europe
Car_5355,24.44443642963642,207.37047652776,Japan
Car_5356,23.424208468423632,185.7104313820888,Europe
Car_5357,26.924854906598487,177.66113704213114,USA
Car_5358,19.96484567573737,125.80328450723148,Europe
Car_5359,20.58138350906579,178.8785886128401,USA
Car_5360,27.189360724746777,163.83697433666242,Europe
Car_5361,31.710176654878644,169.51936885101415,Europe
Car_5362,24.885931529760384,187.83318836833536,Japan
Car_5363,27.518353867310864,,USA
Car_5364,28.7904000514867,146.9236100801561,Japan
Car_5365,29.152525943167458,117.9040257701724,Japan
Car_5366,20.23237637081681,141.10451047064026,Japan
